"estado","estadoSigla","municipio","cnes","dataNotificacaoOcupacao","ocupHospCli","ocupHospUti","ocupSRAGCli","ocupSRAGUti","altas","obitos","ocupacaoInformada","algumaOcupacaoInformada","nomeCnes","ofertaRespiradores","ofertaHospCli","ofertaHospUti","ofertaSRAGCli","ofertaSRAGUti"
"Bahia","BA","Salvador","0103497","2020-10-12T03:00:00.000Z",6.0,6.0,6.0,6,0.0,0,True,True,"HOSPITAL DE CAMPANHA COVID 19 WETN WILD",0.0,40.0,0.0,40.0,50.0
"Rio de Janeiro","rj","Magé","2278677","2020-10-12T03:00:55.294Z",8.0,2.0,0.0,0,4.0,1,True,True,"","","","","",""
"Santa Catarina","SC","Florianópolis","2691841","2020-10-12T03:00:00.000Z",101.0,15.0,2.0,1,0.0,0,True,True,"HOSPITAL GOVERNADOR CELSO RAMOS",37.0,148.0,29.0,62.0,14.0
"Amazonas","AM","Manaus","6627595","2020-10-13T04:00:52.138Z",46.0,0.0,4.0,0,1.0,0,True,True,"INSTITUTO DA MULHER DONA LINDU",17.0,138.0,0.0,0.0,0.0
"Tocantins","to","Augustinópolis","702002800423588","2020-10-13T03:00:07.666Z",63.0,5.0,0.0,5,1.0,0,True,True,"","","","","",""
"Pernambuco","PE","Tupanatinga","2703092","2020-10-13T03:00:00.000Z",1.0,0.0,0.0,0,0.0,0,True,True,"UNIDADE MISTA SANTA CLARA",0.0,21.0,0.0,20.0,0.0
"Pernambuco","PE","Passira","0119377","2020-10-13T03:00:40.412Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL DE CAMPANHA COVID 19 DE PASSIRA",0.0,14.0,0.0,14.0,0.0
"Ceará","CE","Caririaçu","2425343","2020-05-07T11:39:04.487Z",0.0,0.0,1.0,0,0.0,0,True,True,"HOSP MATERN GERALDO L BOTELHO",0.0,32.0,0.0,2.0,0.0
"Minas Gerais","MG","Várzea da Palma","2149710","2020-10-14T03:00:10.701Z",15.0,0.0,1.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL E PRONTO SOCORRO DE VARZEA DA PALMA",2.0,35.0,0.0,0.0,0.0
"Pernambuco","PE","Pombos","0111171","2020-10-14T03:00:41.835Z",14.0,0.0,51.0,0,48.0,6,True,True,"HOSPITAL DE CAMPANHA POMBOS COVID 19 PLUS",0.0,14.0,0.0,14.0,0.0
"Distrito Federal","DF","Brasília","0174971","2020-10-14T03:00:57.114Z",20.0,8.0,20.0,8,16.0,0,True,True,"HOSPITAL DE CAMPANHA COVID 19",0.0,173.0,0.0,177.0,0.0
"Goiás","GO","Goiânia","2339218","2020-10-14T16:08:52.000Z",27.0,9.0,8.0,7,300.0,25,True,True,"HOSPITAL SAO FRANCISCO",14.0,75.0,13.0,0.0,0.0
"Goiás","GO","Posse","2382792","2020-10-14T16:20:35.000Z",9.0,0.0,2.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL DR ARQUIMEDES VIEIRA DE BRITO POSSE",3.0,43.0,0.0,0.0,0.0
"Goiás","GO","Vicentinópolis","2383691","2020-10-14T15:30:17.000Z",0.0,0.0,1.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL DE VICENTINOPOLIS",1.0,16.0,0.0,0.0,0.0
"Ceará","CE","Jaguaruana","2560976","2020-04-29T15:36:56.933Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MATERNIDADE NOSSA SENHORA DA EXPECTACAO",0.0,30.0,0.0,6.0,0.0
"Goiás","GO","Niquelândia","7681585","2020-10-14T16:57:28.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL CENTER MED",0.0,9.0,0.0,0.0,0.0
"Ceará","CE","Fortaleza","7980310","2020-05-17T12:43:23.950Z",0.0,0.0,0.0,0,0.0,0,True,True,"UNIDADE DE PRONTO ATENDIMENTO VILA VELHA",5.0,45.0,0.0,0.0,0.0
"Bahia","BA","Salvador","0106496","2020-10-14T03:00:00.000Z",1.0,4.0,0.0,3,2.0,0,True,True,"HOSPITAL DE CAMPANHA COVID 19 FONTE NOVA",0.0,140.0,0.0,100.0,70.0
"Bahia","BA","Ibitiara","2412713","2020-10-14T03:00:00.000Z",23.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL PADRE ALDO COPPOLA",1.0,62.0,0.0,0.0,0.0
"Goiás","GO","Ceres","2337509","2020-10-15T16:22:53.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"CLINICA INFANTIL MENINO JESUS",0.0,37.0,0.0,0.0,0.0
"Goiás","GO","Indiara","2343185","2020-10-15T16:42:40.000Z",0.0,0.0,0.0,0,18.0,7,True,True,"HOSPITAL MUNICIPAL DE INDIARA",1.0,21.0,0.0,0.0,0.0
"Goiás","go","Abadia de Goiás","2361698","2020-10-15T16:46:25.000Z",0.0,0.0,0.0,0,1079.0,10,True,True,"","","","","",""
"Paraná","PR","Campo Mourão","9578986","2020-10-15T03:00:00.000Z",19.0,0.0,0.0,0,0.0,0,True,True,"UNIMED REGIONAL DE CAMPO MOURAO",0.0,28.0,0.0,0.0,0.0
"Rio Grande do Sul","RS","Porto Alegre","2237180","2020-10-16T03:00:27.163Z",232.0,0.0,0.0,0,0.0,0,True,True,"HEPA",0.0,264.0,0.0,159.0,0.0
"Maranhão","MA","Fernando Falcão","7639724","2020-10-15T03:00:00.000Z",20.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL GERAL DE FERNANDO FALCAO",0.0,18.0,0.0,0.0,0.0
"Minas Gerais","mg","Unaí","980016289382204","2020-10-16T03:00:00.000Z",0.0,0.0,3.0,0,0.0,0,True,True,"","","","","",""
"Paraná","PR","Pato Branco","0017868","2020-10-16T03:00:56.789Z",82.0,17.0,3.0,0,0.0,0,True,True,"POLICLINICA PATO BRANCO",15.0,121.0,17.0,10.0,9.0
"Pernambuco","PE","Tabira","2348497","2020-10-14T03:00:00.000Z",0.0,0.0,2.0,0,16.0,0,True,True,"HOSPITAL DR JOSE LUIS DA SILVA NETO",1.0,49.0,0.0,14.0,0.0
"Amazonas","AM","Manaus","2012030","2020-10-16T04:00:44.134Z",38.0,2.0,0.0,0,0.0,0,True,True,"HOSPITAL E P S DA CRIANCA DA ZONA LESTE",20.0,69.0,10.0,0.0,0.0
"Pará","PA","Novo Repartimento","2312123","2020-10-14T03:00:00.000Z",0.0,0.0,2.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL SAO FRANCISCO",0.0,56.0,0.0,0.0,0.0
"Rio de Janeiro","RJ","Sapucaia","2274310","2020-10-16T03:00:32.202Z",5.0,4.0,0.0,2,1.0,0,True,True,"PRONTO SOCORRO MUNICIPAL DE SAPUCAIA",0.0,4.0,0.0,4.0,0.0
"Paraná","PR","União da Vitória","2568349","2020-10-16T03:00:13.961Z",15.0,6.0,1.0,0,0.0,0,True,True,"HOSPITAL REGIONAL DE CARIDADE NOSSA SRA APARECIDA",11.0,52.0,6.0,8.0,4.0
"Minas Gerais","MG","Caxambu","2764830","2020-10-16T03:00:29.633Z",3.0,0.0,1.0,0,1.0,0,True,True,"HOSPITAL CASA DE CARIDADE SAO VICENTE DE PAULA",2.0,31.0,0.0,0.0,0.0
"Goiás","GO","Mundo Novo","2333988","2020-10-16T08:05:53.000Z",2.0,0.0,0.0,0,2.0,0,True,True,"HOSPITAL MUNICIPAL DE MUNDO NOVO",0.0,18.0,0.0,0.0,0.0
"Goiás","GO","Anápolis","2361744","2020-10-16T11:17:44.000Z",0.0,3.0,0.0,3,0.0,0,True,True,"HOSPITAL MUNICIPAL JAMEL CECILIO ANAPOLIS",6.0,49.0,0.0,0.0,0.0
"Rio Grande do Norte","RN","Parnamirim","3515168","2020-10-16T23:58:00.000Z",0.0,0.0,1.0,0,0.0,0,True,True,"HOSPITAL REGIONAL DEOCLECIO MARQUES DE LUCENA",20.0,76.0,10.0,0.0,7.0
"Ceará","CE","Apuiarés","2611465","2020-10-17T03:00:47.208Z",22.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL SAO SEBASTIAO",0.0,12.0,0.0,0.0,0.0
"Ceará","CE","Fortaleza","2499363","2020-06-26T10:15:40.480Z",0.0,0.0,0.0,1,0.0,0,True,True,"HGCC HOSPITAL GERAL DR CESAR CALS",66.0,221.0,12.0,28.0,21.0
"Ceará","ce","Aracati","9361359","2020-04-29T10:22:48.887Z",0.0,0.0,0.0,0,0.0,0,True,True,"","","","","",""
"Minas Gerais","MG","Arinos","2118319","2020-10-19T03:00:00.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL NOSSA SENHORA APARECIDA",1.0,27.0,0.0,4.0,0.0
"Paraná","PR","Turvo","2741962","2020-10-18T03:00:00.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL BOM PASTOR",0.0,53.0,0.0,0.0,0.0
"Minas Gerais","MG","Coluna","2135884","2020-10-19T03:00:50.087Z",3.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL AGOSTINHA ALCANTARA AGUIAR COLUNA",1.0,38.0,0.0,0.0,0.0
"Minas Gerais","MG","Conselheiro Lafaiete","2136945","2020-10-18T03:00:00.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL QUELUZ",1.0,25.0,0.0,0.0,0.0
"Minas Gerais","mg","Santa Maria do Suaçuí","100909354000000","2020-10-19T03:00:22.620Z",15.0,0.0,0.0,0,0.0,0,True,True,"","","","","",""
"Pernambuco","PE","Recife","0000477","2020-10-19T03:00:23.312Z",100.0,0.0,24.0,14,0.0,0,True,True,"HOSPITAL OSWALDO CRUZ",44.0,370.0,37.0,131.0,45.0
"Maranhão","MA","Imperatriz","0111163","2020-10-19T03:00:39.109Z",3.0,2.0,3.0,2,0.0,0,True,True,"HOSPITAL DE CAMPANHA COVID 19",0.0,49.0,0.0,49.0,10.0
"Bahia","BA","Oliveira dos Brejinhos","2771276","2020-10-18T03:00:00.000Z",8.0,0.0,0.0,0,0.0,0,True,True,"HPP DR JOAO CUPERTINO DA SILVA",0.0,13.0,0.0,0.0,0.0
"São Paulo","sp","Caraguatatuba","980016280789204","2020-10-18T03:00:59.218Z",48.0,10.0,13.0,2,1.0,0,True,True,"","","","","",""
"Rio de Janeiro","RJ","São Gonçalo","0113115","2020-10-19T03:00:06.469Z",0.0,0.0,6.0,5,0.0,0,True,True,"HOSPITAL DE RETAGUARDA GONCALENSE",0.0,110.0,0.0,40.0,0.0
"Bahia","BA","Utinga","6025692","2020-10-19T03:00:35.437Z",5.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL SANTA DULCE DOS POBRES",1.0,20.0,0.0,0.0,0.0
"Amazonas","AM","Manaus","2019574","2020-10-19T04:00:22.688Z",166.0,21.0,2.0,1,1.0,0,True,True,"HOSPITAL P S DR JOAO LUCIO P MACHADO",36.0,189.0,28.0,51.0,14.0
"Rio de Janeiro","RJ","Resende","2288893","2020-10-16T03:00:00.000Z",24.0,13.0,4.0,5,1.0,0,True,True,"HOSPITAL MUNICIPAL HENRIQUE SERGIO GREGORI",32.0,66.0,9.0,20.0,9.0
"Distrito Federal","DF","Brasília","0010464","2020-10-18T03:00:00.000Z",114.0,33.0,112.0,33,15.0,2,True,True,"HRAN",17.0,287.0,24.0,257.0,20.0
"Rio de Janeiro","RJ","Barra do Piraí","2287919","2020-10-18T03:00:00.000Z",34.0,5.0,1.0,0,0.0,0,True,True,"CASA DE CARIDADE SANTA RITA",9.0,92.0,7.0,23.0,10.0
"Piauí","PI","Teresina","9131922","2020-10-19T03:00:52.357Z",20.0,0.0,4.0,0,0.0,0,True,True,"UNIDADE DE SAUDE PROMORAR",1.0,66.0,0.0,20.0,0.0
"Pará","PA","Belém","2332671","2020-10-18T03:00:00.000Z",94.0,35.0,17.0,5,0.0,0,True,True,"HOSPITAL D LUIZ I",32.0,235.0,22.0,24.0,20.0
"Rio de Janeiro","RJ","Nova Iguaçu","2798662","2020-10-19T03:00:23.795Z",6.0,3.0,8.0,2,0.0,0,True,True,"HGNI",38.0,429.0,32.0,0.0,20.0
"Bahia","BA","Feira de Santana","6602533","2020-10-19T03:00:18.688Z",164.0,35.0,12.0,3,0.0,0,True,True,"HOSPITAL ESTADUAL DA CRIANCA",79.0,166.0,30.0,20.0,15.0
"Ceará","CE","Cariús","2561468","2020-10-19T03:00:33.030Z",2.0,0.0,1.0,0,0.0,0,True,True,"HOSP DR THADEU DE PAULO BRITO",0.0,19.0,0.0,9.0,0.0
"Paraná","PR","Nova Cantu","2733358","2020-10-19T03:00:00.000Z",5.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL ALVADI MONTICELLI",0.0,22.0,0.0,0.0,0.0
"Tocantins","TO","Porto Nacional","3668770","2020-10-19T03:00:33.041Z",26.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MATERNO INFANTIL TIA DEDE",2.0,50.0,0.0,2.0,0.0
"Ceará","ce","Juazeiro do Norte","178055","2020-06-20T11:44:04.950Z",0.0,0.0,0.0,0,0.0,0,True,True,"","","","","",""
"São Paulo","SP","Parapuã","2081229","2020-10-19T08:54:57.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"SANTA CASA DE PARAPUA",1.0,32.0,0.0,0.0,0.0
"São Paulo","SP","Piedade","2083175","2020-10-19T08:31:32.000Z",0.0,0.0,2.0,0,0.0,0,True,True,"SANTA CASA PIEDADE",3.0,54.0,0.0,10.0,0.0
"São Paulo","SP","Conchal","2084430","2020-10-19T08:25:18.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL E MATERNIDADE MADRE VANNINI CONCHAL SP",6.0,50.0,0.0,3.0,0.0
"Rio Grande do Sul","rs","Santa Maria","2244365","2020-10-19T09:11:19.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"","","","","",""
"Ceará","CE","Catarina","2333864","2020-05-02T13:26:38.197Z",0.0,0.0,1.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL DR GENTIL DOMINGUES",0.0,19.0,0.0,14.0,0.0
"Goiás","GO","Goiânia","2339137","2020-10-19T16:31:42.000Z",19.0,7.0,0.0,3,0.0,0,True,True,"HOSPITAL SAO DOMINGOS",0.0,27.0,0.0,0.0,0.0
"Goiás","GO","Goiânia","2339196","2020-10-19T16:17:58.000Z",96.0,18.0,1.0,0,1.0,0,True,True,"HOSPITAL MATERNO INFANTIL",34.0,109.0,17.0,0.0,0.0
"Goiás","go","Itaguari","2361884","2020-10-19T16:15:35.000Z",0.0,0.0,0.0,0,0.0,5,True,True,"","","","","",""
"Mato Grosso do Sul","MS","Sidrolândia","2370816","2020-10-19T07:08:44.000Z",0.0,0.0,1.0,0,0.0,0,True,True,"SOCIEDADE BENEFICENTE DONA ELMIRIA SILVERIO BARBOSA",4.0,38.0,0.0,10.0,5.0
"Goiás","go","Ouro Verde de Goiás","2381826","2020-10-19T07:25:01.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"","","","","",""
"Goiás","GO","Diorama","2382032","2020-10-19T14:19:40.000Z",2.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL DE DIORAMA",1.0,11.0,0.0,0.0,0.0
"Goiás","GO","Edealina","2437767","2020-10-19T07:52:49.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL ELIAS AGUIAR E SILVA",0.0,10.0,0.0,0.0,0.0
"Goiás","GO","Simolândia","2438151","2020-10-19T09:00:45.000Z",0.0,0.0,0.0,0,4.0,2,True,True,"UNIDADE MISTA HOSPITALAR DE SIMOLANDIA",0.0,20.0,0.0,0.0,0.0
"Goiás","GO","Minaçu","2438313","2020-10-19T14:09:44.000Z",13.0,0.0,1.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL DR EDNALDO BARBOZA MACHADO",5.0,52.0,0.0,0.0,0.0
"Ceará","CE","Brejo Santo","2480654","2020-05-07T09:36:05.260Z",0.0,0.0,0.0,0,0.0,0,True,True,"CASA DE SAUDE NOSSA SENHORA DE FATIMA",4.0,58.0,0.0,11.0,0.0
"Goiás","GO","Crixás","2519445","2020-10-19T16:53:13.000Z",4.0,0.0,2.0,0,0.0,0,True,True,"HOSPITAL REGIONAL DE CRIXAS",0.0,19.0,0.0,0.0,0.0
"Goiás","GO","Alvorada do Norte","2534916","2020-10-19T08:13:48.000Z",5.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL DE ALVORADA DO NORTE",0.0,32.0,0.0,0.0,0.0
"Goiás","GO","Jandaia","2769549","2020-10-19T10:28:12.000Z",1.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL DE JANDAIA",1.0,14.0,0.0,0.0,0.0
"Ceará","CE","Fortaleza","3001113","2020-04-29T14:27:59.660Z",4.0,2.0,2.0,3,0.0,0,True,True,"HOSPITAL OTOCLINICA",0.0,94.0,17.0,0.0,0.0
"São Paulo","SP","São Bernardo do Campo","3223728","2020-10-19T10:12:57.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"SANTA CASA DE MISERICORDIA DE SAO BERNARDO DO CAMPO",6.0,54.0,6.0,0.0,0.0
"Rio Grande do Norte","RN","Mossoró","3675580","2020-10-19T23:58:00.000Z",0.0,0.0,0.0,0,1.0,1,True,True,"HOSPITAL DA LMECC",18.0,72.0,9.0,0.0,0.0
"Ceará","CE","Jucás","5077680","2020-05-01T18:09:09.730Z",1.0,0.0,1.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL JOSE FACUNDO FILHO",0.0,27.0,0.0,7.0,0.0
"Goiás","GO","Goiânia","5715482","2020-10-19T10:27:07.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL DO POLICIAL MILITAR HPM",0.0,11.0,0.0,0.0,0.0
"Goiás","GO","Valparaíso de Goiás","6281303","2020-10-19T08:59:14.000Z",5.0,0.0,1.0,0,1.0,0,True,True,"HOSPITAL MUNICIPAL DE VALPARAISO",1.0,31.0,0.0,0.0,0.0
"Ceará","CE","Quixadá","7434472","2020-07-14T14:03:48.613Z",0.0,0.0,0.0,0,6.0,0,True,True,"UNIDADE DE PRONTO ATENDIMENTO 24H DR ANTONIO MAGALHAES UPA",2.0,12.0,0.0,0.0,0.0
"Ceará","ce","Quixeramobim","7710941","2020-06-18T11:32:57.560Z",0.0,0.0,0.0,0,1.0,0,True,True,"","","","","",""
"São Paulo","sp","São José do Rio Preto","0260134","2020-10-19T07:49:29.000Z",0.0,0.0,5.0,0,5.0,0,True,True,"","","","","",""
"São Paulo","sp","Itapecerica da Serra","0116211","2020-10-19T15:08:11.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"","","","","",""
"Amazonas","AM","Manaus","2013029","2020-10-20T04:00:55.542Z",25.0,2.0,1.0,0,1.0,0,True,True,"MATERNIDADE ALVORADA",3.0,26.0,0.0,0.0,0.0
"Rio de Janeiro","RJ","Rio de Janeiro","2273357","2020-10-19T03:00:00.000Z",37.0,20.0,1.0,6,0.0,0,True,True,"HOSPITAL ADVENTISTA SILVESTRE",27.0,90.0,5.0,0.0,0.0
"Santa Catarina","SC","Chapecó","2537397","2020-10-20T03:00:57.856Z",46.0,4.0,3.0,2,0.0,0,True,True,"HOSPITAL UNIMED CHAPECO",0.0,67.0,10.0,0.0,0.0
"Paraná","PR","Céu Azul","2572192","2020-10-20T03:00:55.202Z",1.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL BOM SAMARITANO",0.0,36.0,0.0,0.0,0.0
"Bahia","BA","Serrinha","2644711","2020-10-20T03:00:28.369Z",7.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL SANTANA",0.0,49.0,0.0,0.0,0.0
"Rio de Janeiro","rj","Araruama","0106607","2020-10-20T03:00:56.537Z",0.0,2.0,0.0,2,0.0,0,True,True,"","","","","",""
"Minas Gerais","MG","Estiva","2127997","2020-10-19T03:00:00.000Z",2.0,0.0,0.0,0,0.0,0,True,True,"SANTA CASA E MAT N S DE FATIMA ESTIVA",2.0,25.0,0.0,0.0,0.0
"Minas Gerais","MG","Itaguara","2142627","2020-10-19T03:00:00.000Z",9.0,0.0,0.0,0,0.0,0,True,True,"SANTA CASA DE ITAGUARA",0.0,45.0,0.0,0.0,0.0
"Minas Gerais","MG","Machacalis","2208067","2020-10-20T03:00:32.397Z",2.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL CURA D ARS",1.0,44.0,0.0,0.0,0.0
"Paraná","PR","Capitão Leônidas Marques","2571811","2020-10-20T03:00:50.578Z",6.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL NOSSA SENHORA APARECIDA",0.0,35.0,0.0,0.0,0.0
"Espírito Santo","ES","Anchieta","6945368","2020-10-20T03:00:35.473Z",27.0,8.0,0.0,8,0.0,0,True,True,"HECI ITAPEMIRIM",2.0,86.0,0.0,0.0,20.0
"Minas Gerais","MG","Itaobim","2139073","2020-10-20T03:00:32.550Z",17.0,0.0,3.0,2,2.0,0,True,True,"HOSPITAL VALE DO JEQUITINHONHA",2.0,64.0,0.0,24.0,0.0
"Minas Gerais","MG","Patos de Minas","2196972","2020-10-20T03:00:44.200Z",13.0,19.0,0.0,0,0.0,0,True,True,"HOSPITAL SAO LUCAS",22.0,72.0,31.0,32.0,0.0
"Paraná","PR","Ivaiporã","2590182","2020-10-20T03:00:37.422Z",20.0,10.0,0.0,0,0.0,0,True,True,"INSTITUTO LUCENA SANCHEZ",9.0,66.0,11.0,4.0,2.0
"Pará","PA","Belém","4005775","2020-10-19T03:00:00.000Z",50.0,3.0,0.0,0,0.0,0,True,True,"HOSPITAL MARADEI",4.0,118.0,6.0,0.0,0.0
"Minas Gerais","MG","Uberaba","9745041","2020-10-19T03:00:00.000Z",13.0,4.0,0.0,6,0.0,0,True,True,"HOSPITAL SAO DOMINGOS",0.0,66.0,13.0,0.0,0.0
"Espírito Santo","ES","Vitória","0011738","2020-10-20T03:00:54.906Z",138.0,29.0,11.0,10,4.0,0,True,True,"HOSPITAL SANTA RITA DE CASSIA VITORIA",68.0,217.0,6.0,5.0,5.0
"Amazonas","am","Manaus","2016435","2020-10-20T04:00:50.878Z",10.0,0.0,0.0,0,0.0,0,True,True,"","","","","",""
"Ceará","CE","Caucaia","2562316","2020-10-20T03:00:00.308Z",118.0,2.0,1.0,0,0.0,0,True,True,"HOSP MUN ABELARDO GADELHA DA ROCHA",2.0,114.0,0.0,42.0,14.0
"Minas Gerais","MG","Aiuruoca","2760681","2020-10-20T03:00:32.640Z",7.0,1.0,2.0,1,0.0,0,True,True,"HOSPITAL SAO VICENTE DE PAULO",2.0,30.0,0.0,10.0,5.0
"Pernambuco","PE","Cabo de Santo Agostinho","5581923","2020-10-20T03:00:57.677Z",8.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL INFANTIL DR ADAILTON C DE ALENCAR",2.0,28.0,0.0,0.0,0.0
"Pernambuco","PE","Recife","7958838","2020-10-19T03:00:00.000Z",0.0,0.0,0.0,0,0.0,0,True,True,"US 444 HOSPITAL DA MULHER DO RECIFE DRA MERCES PONTES CUNHA",26.0,257.0,10.0,30.0,45.0
"Sergipe","SE","Aracaju","0002275","2020-10-19T03:00:00.000Z",40.0,4.0,8.0,5,0.0,0,True,True,"HOSPITAL SAO JOSE",4.0,114.0,6.0,20.0,6.0
"Pernambuco","PE","Recife","0101826","2020-10-19T03:00:00.000Z",36.0,38.0,36.0,38,3.0,3,True,True,"HOSPITAL DE CAMPANHA DO RECIFE HPR I AURORA",100.0,60.0,0.0,60.0,80.0
"Minas Gerais","MG","Dom Joaquim","2144654","2020-10-20T03:00:29.110Z",3.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL NOSSA SENHORA DAS GRACAS DOM JOAQUIM",0.0,20.0,0.0,0.0,0.0
"Rio de Janeiro","RJ","Valença","2295105","2020-10-20T03:00:35.194Z",1.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL SANTA ISABEL",2.0,40.0,0.0,0.0,0.0
"Maranhão","MA","Viana","2454475","2020-10-19T03:00:00.000Z",10.0,0.0,2.0,0,0.0,0,True,True,"HOSPITAL REGIONAL DR ANTONIO HADADE",0.0,22.0,0.0,0.0,0.0
"Minas Gerais","MG","Varzelândia","2104741","2020-10-20T03:00:58.581Z",4.0,0.0,0.0,0,3.0,0,True,True,"HOSPITAL NOSSA SENHORA APARECIDA",0.0,23.0,0.0,0.0,0.0
"Piauí","PI","Esperantina","2323583","2020-10-20T03:00:05.662Z",16.0,0.0,3.0,0,0.0,0,True,True,"HOSP EST JULIO HARTMAN",1.0,55.0,0.0,10.0,0.0
"Pernambuco","PE","Arcoverde","2551764","2020-10-20T03:00:00.000Z",38.0,8.0,2.0,3,3.0,0,True,True,"HOSPITAL REGIONAL RUI DE BARROS CORREIA",0.0,98.0,6.0,8.0,8.0
"Pernambuco","PE","Ibimirim","2639092","2020-10-20T03:00:32.976Z",0.0,0.0,0.0,0,0.0,0,True,True,"UNIDADE MISTA MARCOS FERREIRA DAVILA",1.0,26.0,0.0,7.0,0.0
"Pernambuco","pe","Belo Jardim","122808720660006","2020-10-19T03:00:00.000Z",5.0,0.0,0.0,0,1.0,0,True,True,"","","","","",""
"Rio de Janeiro","RJ","Niterói","0012599","2020-10-20T03:00:38.226Z",22.0,2.0,7.0,3,1.0,0,True,True,"HOSPITAL GETULIO VARGAS FILHO",17.0,41.0,7.0,10.0,10.0
"Minas Gerais","MG","Piedade do Rio Grande","2112647","2020-10-20T03:00:39.683Z",0.0,0.0,0.0,0,0.0,0,True,True,"PEQUENO HOSPITAL NOSSA SENHORA DA PIEDADE",1.0,16.0,0.0,0.0,0.0
"Minas Gerais","MG","Passa Tempo","2144174","2020-10-20T03:00:15.050Z",2.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL SAO GABRIEL",0.0,30.0,0.0,0.0,0.0
"Minas Gerais","MG","Rio Paranaíba","2184680","2020-10-20T03:00:26.238Z",5.0,0.0,1.0,0,0.0,0,True,True,"HOSPITAL MUN DONA MARIA CONCEICAO FANTINI VALERIO",2.0,20.0,0.0,0.0,0.0
"Minas Gerais","MG","Itabirito","2213982","2020-10-19T03:00:00.000Z",18.0,0.0,2.0,0,0.0,0,True,True,"ITABIRITO HOSPITAL SAO VICENTE DE PAULO",1.0,72.0,0.0,12.0,0.0
"Pará","PA","Santana do Araguaia","2329565","2020-10-20T03:00:42.923Z",9.0,0.0,0.0,0,0.0,0,True,True,"HOSPITAL MUNICIPAL SAO FRANCISCO DE ASSIS",0.0,47.0,0.0,0.0,0.0
"Ceará","CE","Mombaça","2333880","2020-10-19T03:00:00.000Z",20.0,0.0,5.0,0,1.0,0,True,True,"HOSP MATERN ANT ADERALDO CASTELO",0.0,51.0,0.0,28.0,0.0
"Rio de Janeiro","RJ","São Gonçalo","2696746","2020-10-19T03:00:00.000Z",5.0,3.0,0.0,4,0.0,1,True,True,"PRONTO SOCORRO CENTRAL DR ARMANDO GOMES DE SA COUTO",14.0,80.0,5.0,0.0,10.0
"Distrito Federal","DF","Brasília","3018520","2020-10-20T03:00:04.237Z",0.0,7.0,0.0,2,0.0,0,True,True,"HOSPITAL SAO FRANCISCO",20.0,159.0,5.0,0.0,5.0
"Maranhão","MA","Chapadinha","9613374","2020-10-11T03:00:00.000Z",20.0,0.0,2.0,7,5.0,0,True,True,"HOSPITAL REGIONAL DE CHAPADINHA",6.0,54.0,10.0,20.0,12.0
"Rio de Janeiro","RJ","Rio de Janeiro","2295415","2020-10-20T03:00:20.308Z",41.0,8.0,3.0,0,0.0,2,True,True,"HOSPITAL UNIVERSITARIO GAFFREE E GUINLE",20.0,208.0,10.0,11.0,7.0
